seed,arm,anchor,method,rank_cap,alpha,n,noise,r,k,selection_source,branch,group,pred_delta_pX,true_delta_pX,pred_delta_v,true_delta_v,source_frozen_record
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,4,0.0038817071604432076,0.0005033101029945069,-2.4161255902685518e-05,4.49401506197148e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,5,-0.008089168991434387,0.0005453278029962186,-0.0024933158444428918,-4.410980548129278e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,0,-0.003068317969465521,0.0005369888516053497,0.004295011733076214,-1.9917131228930872e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,1,0.0004946447052605979,0.0005621647096352654,-0.0027824325072718648,-0.00014367950413400154,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,2,-0.008389197476474732,0.00046315085387831946,-0.0015516620766391042,5.153264255930919e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,3,0.006529727701653467,0.0005036448207760528,-0.0008840804205561435,-6.23932114706091e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,4,0.0038817071604432076,0.0005033101029945069,-2.4161255902685518e-05,4.49401506197148e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,5,-0.008089168991434387,0.0005453278029962186,-0.0024933158444428918,-4.410980548129278e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,0,-0.003068317969465521,0.0005369888516053497,0.004295011733076214,-1.9917131228930872e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,1,0.0004946447052605979,0.0005621647096352654,-0.0027824325072718648,-0.00014367950413400154,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,2,-0.008389197476474732,0.00046315085387831946,-0.0015516620766391042,5.153264255930919e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,3,0.006529727701653467,0.0005036448207760528,-0.0008840804205561435,-6.23932114706091e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,4,0.0038817071604432076,0.0005033101029945069,-2.4161255902685518e-05,4.49401506197148e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,5,-0.008089168991434387,0.0005453278029962186,-0.0024933158444428918,-4.410980548129278e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,0,-0.004945446455263712,0.0007346175380646367,0.0069226040984135045,-0.00012099434150233544,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,1,0.0007972573014237193,0.0007196049867691639,-0.004484662644822017,-0.0002380288801209073,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,2,-0.013521521346683052,0.0006792253923272306,-0.0025009343207081916,-0.00018192898589495114,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,3,0.01052446944460731,0.0006767066531213669,-0.0014249410998199224,-0.00029670963430547103,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,4,0.006256449008226344,0.0006833240917058161,-3.894257327556981e-05,-5.305725057511666e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,5,-0.013037942127519084,0.0006881174974353912,-0.004018670857277821,-0.00013840972091434472,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,0,-0.004945446455263712,0.0007346175380646367,0.0069226040984135045,-0.00012099434150233544,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,1,0.0007972573014237193,0.0007196049867691639,-0.004484662644822017,-0.0002380288801209073,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,2,-0.013521521346683052,0.0006792253923272306,-0.0025009343207081916,-0.00018192898589495114,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,3,0.01052446944460731,0.0006767066531213669,-0.0014249410998199224,-0.00029670963430547103,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,4,0.006256449008226344,0.0006833240917058161,-3.894257327556981e-05,-5.305725057511666e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,5,-0.013037942127519084,0.0006881174974353912,-0.004018670857277821,-0.00013840972091434472,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,0,-0.004945446455263712,0.0007346175380646367,0.0069226040984135045,-0.00012099434150233544,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,1,0.0007972573014237193,0.0007196049867691639,-0.004484662644822017,-0.0002380288801209073,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,2,-0.013521521346683052,0.0006792253923272306,-0.0025009343207081916,-0.00018192898589495114,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,3,0.01052446944460731,0.0006767066531213669,-0.0014249410998199224,-0.00029670963430547103,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,4,0.006256449008226344,0.0006833240917058161,-3.894257327556981e-05,-5.305725057511666e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,5,-0.013037942127519084,0.0006881174974353912,-0.004018670857277821,-0.00013840972091434472,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,0,-0.0023447357534792028,0.0008076319326666548,0.0032821460071528075,-0.00016744902468569995,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,1,0.00037799574139173647,0.000844510088687339,-0.0021262688699044993,-0.00036373724747471096,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,2,-0.006410825560401176,0.0007112545547913301,-0.0011857433240686098,-0.000197299441604958,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,3,0.004989862900427311,0.0007662198684726633,-0.0006755932702079143,-0.00042041957000480784,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,4,0.0029663084641820387,0.0006974908895447685,-1.84634581968883e-05,-5.585979957745507e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,9,5,-0.00618155091450819,0.0007614288830849024,-0.0019053327795097448,-0.00020033315481393223,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,0,-0.0023447357534792028,0.0008076319326666548,0.0032821460071528075,-0.00016744902468569995,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,1,0.00037799574139173647,0.000844510088687339,-0.0021262688699044993,-0.00036373724747471096,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,2,-0.006410825560401176,0.0007112545547913301,-0.0011857433240686098,-0.000197299441604958,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,3,0.004989862900427311,0.0007662198684726633,-0.0006755932702079143,-0.00042041957000480784,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,4,0.0029663084641820387,0.0006974908895447685,-1.84634581968883e-05,-5.585979957745507e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,10,5,-0.00618155091450819,0.0007614288830849024,-0.0019053327795097448,-0.00020033315481393223,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,0,-0.0023447357534792028,0.0008076319326666548,0.0032821460071528075,-0.00016744902468569995,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,1,0.00037799574139173647,0.000844510088687339,-0.0021262688699044993,-0.00036373724747471096,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,2,-0.006410825560401176,0.0007112545547913301,-0.0011857433240686098,-0.000197299441604958,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,3,0.004989862900427311,0.0007662198684726633,-0.0006755932702079143,-0.00042041957000480784,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,4,0.0029663084641820387,0.0006974908895447685,-1.84634581968883e-05,-5.585979957745507e-05,4112
303,X_VALID,40,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,10,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,11,5,-0.00618155091450819,0.0007614288830849024,-0.0019053327795097448,-0.00020033315481393223,4112
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,0,0.006333566679612749,0.0011815399674413422,0.0030762118186968977,0.0011092954568359288,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,1,0.0008449927210132462,0.0011281532835799302,0.004320441002789432,0.0009955577116773859,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,2,-0.004090026995995159,0.001053960744861274,-0.00039268599912405545,0.0011436509427606642,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,3,-0.0010978175860497956,0.0010029385056868924,0.0008106449382747471,0.0010021989410160873,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,4,0.0012794288259924006,0.0009683170302951007,-0.0034142421511712865,0.001197468881007317,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,0,5,-0.008894249565142455,0.0009484408742893979,0.0028475862435250222,0.001084966052684153,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,0,-0.0008059315837519328,0.0006961763748214618,-0.00039144077711839785,0.0038339944840169262,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,1,-0.00010752335237855249,0.0006541537278239307,-0.0005497660380040042,0.0037511549875645055,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,2,0.0005204463931959554,0.00062836084371594,4.996837725100104e-05,0.003894600496888673,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,3,0.00013969472661333598,0.000590232773296194,-0.00010315267715855176,0.0038313782438287535,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,4,-0.00016280433319650143,0.0005963948924853427,0.0004344543483000521,0.003903299264208699,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,1,5,0.0011317725068552495,0.0005700598837758813,-0.00036234870606188346,0.0038505834997421134,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,0,0.006333566679612749,0.0011815399674413422,0.0030762118186968977,0.0011092954568359288,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,1,0.0008449927210132462,0.0011281532835799302,0.004320441002789432,0.0009955577116773859,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,2,-0.004090026995995159,0.001053960744861274,-0.00039268599912405545,0.0011436509427606642,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,3,-0.0010978175860497956,0.0010029385056868924,0.0008106449382747471,0.0010021989410160873,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,4,0.0012794288259924006,0.0009683170302951007,-0.0034142421511712865,0.001197468881007317,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,2,5,-0.008894249565142455,0.0009484408742893979,0.0028475862435250222,0.001084966052684153,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,0,0.0028543149776199656,0.0013373198142347862,0.001386340100705306,0.0019055032526489799,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,1,0.0003808083977913414,0.0012732878900470063,0.001947070282512492,0.0017874706914487032,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,2,-0.0018432308214449509,0.0010441881609243575,-0.00017696972109086323,0.0019602010908498467,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,3,-0.0004947476417423806,0.0009945379286928613,0.00036532906431655253,0.0018320725780188903,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,4,0.0005765934181421022,0.001004296755720992,-0.0015386784417505284,0.0019672610700300678,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,3,5,-0.00400832438224653,0.0009867640528190482,0.0012833066226524683,0.0019001475535762394,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,0,3.483931932870708e-05,0.0010002610856087019,1.6921449050075667e-05,0.0036271447529807516,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,1,4.648087361671789e-06,0.000940771764553794,2.3765633386561858e-05,0.003588933931811176,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,2,-2.249818526979183e-05,0.0006633639884102057,-2.1600645594263877e-06,0.0036094039594370374,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,3,-6.038811838544933e-06,0.00061668113656914,4.45914905382835e-06,0.00352448851949042,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,4,7.037808502211504e-06,0.0006976473408191406,-1.8780866861807664e-05,0.003628237282801615,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,4,5,-4.8924976472839234e-05,0.0006771082297821642,1.5663838635116022e-05,0.0036453964475757195,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,0,0.0012421103787834417,0.0012660095802156355,0.0006032927133520493,0.0028517842094914364,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,1,0.0001657161409771704,0.001199167926116733,0.0008473052992021892,0.002713205566505072,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,2,-0.000802117548960686,0.0009088572579193261,-7.701179758397328e-05,0.0028709802045369056,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,3,-0.00021529900711913095,0.0008578778977395401,0.0001589800095703567,0.0027216657226899325,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,4,0.0002509157800130784,0.0009173322764923815,-0.0006695856894190078,0.0028957774656124466,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,5,5,-0.0017442998953362307,0.0008954405950029123,0.0005584557022110084,0.0028236704869809824,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,0,0.005014281147339118,0.0010419405726621752,0.002435435151786666,0.0017952229476711837,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,1,0.000668980257878104,0.0009984410788583566,0.003420490691005492,0.001711409952319681,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,2,-0.00323807205253589,0.0008424372091072654,-0.00031088928274331597,0.0018265476656495114,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,3,-0.0008691415601048681,0.0008020964028824981,0.0006417871377688697,0.0017253229303756668,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,4,0.0010129230757428733,0.0008125809058031312,-0.0027030535742485467,0.0018383180324411802,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,6,5,-0.007041572335186946,0.0008010577897339574,0.002254432413617973,0.0017946481530042625,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,0,-0.0014585519903388914,0.0004946517219671873,-0.0007084183522227825,0.0049722674056363785,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,1,-0.00019459269593276055,0.0004547733186502807,-0.000994950893000716,0.004899194817150084,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,2,0.0009418890361967877,0.0002861966212883184,9.043134375521047e-05,0.004933510431419152,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,3,0.00025281553130500415,0.00024174375904963707,-0.0001866827725971102,0.0048279328141694125,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,4,-0.00029463863807655807,0.0003631412198584697,0.0007862630863458916,0.004980875615660174,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,7,5,0.002048249598061,0.0003315785670106088,-0.000655768351902631,0.00497507970914424,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,0,0.005014281147339118,0.0010419405726621752,0.002435435151786666,0.0017952229476711837,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,1,0.000668980257878104,0.0009984410788583566,0.003420490691005492,0.001711409952319681,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,2,-0.00323807205253589,0.0008424372091072654,-0.00031088928274331597,0.0018265476656495114,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,3,-0.0008691415601048681,0.0008020964028824981,0.0006417871377688697,0.0017253229303756668,4349
304,X_BASE,8,B5_EXACT_SELECTED_DIAGNOSTIC,1,0.01,64,0,1,22,EXACT_MODEL_SELECTION_FROZEN_BEFORE_LOCKED_TEST,8,4,0.0010129230757428733,0.0008125809058031312,-0.0027030535742485467,0.0018383180324411802,4349
