seed,arm,anchor,method,rank_cap,alpha,n,noise,fit_budget,representation,input_mode,r,k,delta_rmse,delta_truth_ss,decomposition_level
304,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,22,0.0025363973703566374,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,22,0.0021827816798744965,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,22,0.00046716466385975813,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,22,0.0004588360989574701,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,22,0.00045994290820276556,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,22,0.0004647825738839814,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,22,22,0.00046491782629674155,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,22,22,0.0004649178262967409,0.022233524959936735,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,22,5.3479645194333073e-05,0.022233524959936735,FULL_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,22,0.0025363973703566374,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,22,0.0020551167482945024,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,22,0.0003308182090229197,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,22,0.00023461748404641144,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,22,0.00022872152288392838,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,22,0.00022721727895520506,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,22,22,0.0002271793431015787,0.022233524959936735,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.006335037501053835,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,15,0.0011587267185484407,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,15,0.0009379855842051048,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,15,0.0009290251078887152,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,15,0.0009322272879735815,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,15,15,0.0009322518323374467,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.0009322518323374467,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,15,15,0.0009322518323374441,0.13869861168300507,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,15,0.00011123717813418325,0.13869861168300507,FULL_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,15,0.006335037501053835,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,15,0.004262020788333137,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,15,0.0008335174494863124,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,15,0.0008113959632060028,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,15,0.0007993933719655828,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,15,15,0.0007972869715579628,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,15,15,0.0007972869715579628,0.13869861168300507,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,13,0.008661144101718359,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,13,0.002522617034548008,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,13,0.002343794698364688,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,13,0.0022938302573484977,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,13,0.002383797559108882,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,13,13,0.0023841599949475057,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,13,13,0.0023841599949475057,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,13,13,0.0023841599949474992,0.25925328167292533,FITTED_RESPONSE_VS_FINITE_STEP
304,X_BASE,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,13,0.00016150431899485145,0.25925328167292533,FULL_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,13,0.008661144101718359,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,13,0.0027296148782655783,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,13,0.0025798649097654247,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,13,0.0017269465976952848,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,13,0.0012741785602418357,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,13,13,0.001265446395630205,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_BASE,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,13,13,0.001265446395630205,0.25925328167292533,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,16,0.006043765992704531,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,16,0.00029753280404799256,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,16,0.0002891755844244187,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,16,0.00028634477579357273,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,16,0.00028666322651842244,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,16,0.0002873244826387736,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,16,16,0.0002873244826387736,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,16,16,0.0002873244826387764,0.1262376830865201,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,16,0.000108661819859573,0.1262376830865201,FULL_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,16,0.006043765992704531,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,16,0.00022071847406839252,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,16,0.00018928465197790592,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,16,0.00018496969338313015,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,16,0.00016431995500650523,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,16,0.00016110112517952872,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,16,16,0.00016110112517952872,0.1262376830865201,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,10,0.002034396237028867,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,10,0.00031246518072734053,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,10,0.00030718971895444326,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,10,0.0003025065395879695,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,10,0.0003003033695868933,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,10,10,0.0003001810448360426,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,10,10,0.0003001810448360426,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,10,10,0.00030018104483604157,0.01430358237816381,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,10,5.979977919190688e-05,0.01430358237816381,FULL_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,10,0.002034396237028867,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,10,0.0007236353812412518,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,10,0.00040175492575846337,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,10,0.00019729225855905913,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,10,0.0001594910065720169,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,10,10,0.00014822074077789607,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,10,10,0.00014822074077789607,0.01430358237816381,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,11,0.0023363749982021477,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,11,0.0004321178267177688,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,11,0.00036349293144399006,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,11,0.00037271018389093373,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,11,0.00037050686830392675,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,11,11,0.00037048183145540423,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,11,11,0.00037048183145540423,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,11,11,0.0003704818314554051,0.01886508794496644,FITTED_RESPONSE_VS_FINITE_STEP
304,X_VALID,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,11,2.194571826720904e-05,0.01886508794496644,FULL_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,11,0.0023363749982021477,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,11,0.0004985557698814343,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,11,0.0004916675030188086,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,11,0.0004389263519508581,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,11,0.00021223152502477066,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,11,11,0.0001972341241265047,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
304,X_VALID,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,11,11,0.0001972341241265047,0.01886508794496644,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,21,0.0023108899225769224,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,21,0.00169187992197066,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,21,0.0006608185990404835,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,21,0.0006515744312172287,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,21,0.0006516583706610145,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,21,0.0006572392208578538,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,21,21,0.000657693565366766,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,21,21,0.0006576935653667667,0.01845577348162874,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,8,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,21,3.6051478591273035e-05,0.01845577348162874,FULL_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,21,0.0023108899225769224,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,21,0.0017078162837808207,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,21,0.0005926787568036504,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,21,0.0005048430628042996,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,21,0.0005036958524474464,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,21,0.0005031402486944805,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,8,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,21,21,0.0005031044315345324,0.01845577348162874,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,22,0.00793475672278302,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,22,0.0009494699332050411,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,22,0.0008128202489246036,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,22,0.0008071053828429477,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,22,0.0008045865952317725,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,16,22,0.0008045196518791682,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,22,22,0.0008045205789007259,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,22,22,0.0008045205789007256,0.2175910188471372,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,24,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,22,0.00023426473416974418,0.2175910188471372,FULL_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,22,0.00793475672278302,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,22,0.004989446085725503,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,22,0.0007030519964598036,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,22,0.0005394193011486979,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,22,0.0005267125872384075,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,16,22,0.0005228374543940686,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,24,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,22,22,0.0005224544303710196,0.2175910188471372,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.005441430935100774,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,1,0.01,exact,0,8,per_prompt,actual_d,1,12,0.002323693811153141,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,2,0.01,exact,0,8,per_prompt,actual_d,2,12,0.0019300209349717124,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,4,0.01,exact,0,8,per_prompt,actual_d,4,12,0.0019916102788008036,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,8,0.01,exact,0,8,per_prompt,actual_d,8,12,0.002093927410780321,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,16,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0020952292945110246,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B5_WORST_GROUP_RANK,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0020952292945110246,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,B6_FULL_Q_RIDGE,FULL,0.01,exact,0,8,per_prompt,actual_d,12,12,0.0020952292945110268,0.10232929366780615,FITTED_RESPONSE_VS_FINITE_STEP
305,X_BASE,40,O0_FULL_J_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,737,12,0.0003611624074979119,0.10232929366780615,FULL_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,0,0.0,exact,0,8,per_prompt,actual_d,0,12,0.005441430935100774,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,1,0.0,exact,0,8,per_prompt,actual_d,1,12,0.00282677226158066,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,2,0.0,exact,0,8,per_prompt,actual_d,2,12,0.0018505757576580207,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,4,0.0,exact,0,8,per_prompt,actual_d,4,12,0.0016612734408636737,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,8,0.0,exact,0,8,per_prompt,actual_d,8,12,0.0013316882259474883,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,16,0.0,exact,0,8,per_prompt,actual_d,12,12,0.0013280805527471945,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
305,X_BASE,40,O1_JQ_SVD_ORACLE,FULL,0.0,exact,0,8,per_prompt,actual_d,12,12,0.0013280805527471945,0.10232929366780615,LOW_RANK_J_VS_FINITE_STEP
